               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.012939,           0.0055385,           0.0023272,             0.93834,             0.95768,             0.98632,             0.86713,           0.0082913,           0.0034361,           0.0041599,           0.0053587,           0.0053587,           0.0053587
                 155,            0.013675,           0.0056938,            0.001926,             0.90156,             0.99623,              0.9891,             0.87814,           0.0082201,           0.0033407,           0.0040865,           0.0053116,           0.0053116,           0.0053116
                 156,            0.014078,           0.0051618,           0.0024232,             0.93845,             0.95854,             0.98729,             0.82573,           0.0088936,           0.0033442,           0.0044432,           0.0052645,           0.0052645,           0.0052645
                 157,            0.015898,           0.0055131,           0.0025593,             0.92593,             0.96591,             0.98369,             0.87855,           0.0082233,           0.0032939,           0.0045332,           0.0052174,           0.0052174,           0.0052174
                 158,            0.013627,           0.0055813,           0.0014601,             0.93812,             0.96214,             0.98854,             0.86548,           0.0082189,           0.0031856,           0.0044946,           0.0051704,           0.0051704,           0.0051704
                 159,            0.015546,           0.0058878,           0.0025597,             0.93864,             0.95808,             0.98989,             0.85858,           0.0083461,           0.0030973,           0.0046533,           0.0051234,           0.0051234,           0.0051234
                 160,            0.014156,           0.0055126,           0.0018344,             0.94477,              0.9505,             0.98709,             0.89285,           0.0085911,           0.0031161,           0.0048972,           0.0050765,           0.0050765,           0.0050765
                 161,            0.014416,           0.0057122,           0.0017672,             0.94805,             0.94669,              0.9837,             0.89207,           0.0086211,            0.003158,           0.0050756,           0.0050296,           0.0050296,           0.0050296
                 162,             0.01284,           0.0051727,           0.0017806,             0.94981,             0.94557,             0.97743,              0.8802,           0.0080758,           0.0031545,           0.0049596,           0.0049828,           0.0049828,           0.0049828
                 163,            0.013195,           0.0056386,           0.0015353,             0.94936,             0.94584,             0.97874,             0.89251,           0.0078137,           0.0032376,           0.0048735,            0.004936,            0.004936,            0.004936
                 164,            0.012557,           0.0051519,           0.0023133,             0.94541,             0.94812,             0.97878,             0.88569,           0.0079481,           0.0031181,            0.005029,           0.0048893,           0.0048893,           0.0048893
                 165,            0.013038,           0.0048654,            0.001814,             0.94359,             0.95002,             0.97757,             0.89996,           0.0075895,           0.0030765,           0.0049225,           0.0048426,           0.0048426,           0.0048426
                 166,            0.012994,           0.0053875,            0.001271,             0.94802,             0.93538,             0.97998,             0.90029,           0.0076186,           0.0032183,            0.004883,            0.004796,            0.004796,            0.004796
                 167,            0.011649,           0.0048813,           0.0023553,              0.9184,             0.97229,             0.98298,             0.89613,           0.0086799,           0.0033239,           0.0047699,           0.0047495,           0.0047495,           0.0047495
                 168,            0.013805,           0.0054475,           0.0024442,             0.94748,             0.93522,             0.98211,             0.88501,           0.0077055,           0.0033915,           0.0048576,           0.0047031,           0.0047031,           0.0047031
                 169,            0.010776,            0.004861,           0.0025007,             0.94289,             0.93542,             0.98563,             0.90677,           0.0074387,            0.003372,           0.0043546,           0.0046568,           0.0046568,           0.0046568
                 170,            0.011357,           0.0049117,            0.002097,             0.95955,             0.92236,             0.99061,             0.89018,           0.0073929,           0.0034596,           0.0038862,           0.0046105,           0.0046105,           0.0046105
                 171,             0.01296,           0.0047279,           0.0012185,             0.95961,             0.92317,             0.98748,             0.89811,           0.0079517,           0.0034657,           0.0039513,           0.0045644,           0.0045644,           0.0045644
                 172,            0.011914,           0.0050113,           0.0012922,             0.98442,              0.9126,             0.98532,             0.91084,           0.0083017,           0.0034937,           0.0037064,           0.0045184,           0.0045184,           0.0045184
                 173,            0.012925,           0.0051795,           0.0017891,               0.941,             0.94073,             0.97774,             0.87639,           0.0083122,           0.0035699,           0.0044465,           0.0044724,           0.0044724,           0.0044724
                 174,            0.012029,           0.0052873,           0.0016656,             0.94506,             0.94074,             0.97967,             0.89415,           0.0083101,           0.0033523,           0.0044088,           0.0044266,           0.0044266,           0.0044266
                 175,            0.011081,            0.004647,           0.0014011,             0.94395,             0.94072,             0.98247,             0.91122,           0.0078234,           0.0032881,           0.0044571,           0.0043809,           0.0043809,           0.0043809
                 176,             0.01235,           0.0052631,           0.0020479,             0.96006,             0.92552,             0.98677,             0.90977,           0.0076024,           0.0032015,           0.0037062,           0.0043353,           0.0043353,           0.0043353
                 177,             0.01247,           0.0051656,           0.0017109,              0.9538,             0.92225,             0.99203,             0.89563,           0.0077368,           0.0032257,           0.0037211,           0.0042899,           0.0042899,           0.0042899
                 178,            0.012481,           0.0049542,           0.0013359,             0.90895,             0.98418,             0.99331,             0.88143,           0.0074743,           0.0029916,           0.0031281,           0.0042445,           0.0042445,           0.0042445
                 179,            0.011891,           0.0048333,            0.003024,             0.92296,             0.98677,              0.9936,             0.90716,           0.0074077,           0.0029393,           0.0026495,           0.0041994,           0.0041994,           0.0041994
                 180,            0.011926,           0.0047702,           0.0020064,             0.92057,             0.99131,             0.98931,             0.88757,             0.00821,           0.0028813,           0.0029976,           0.0041543,           0.0041543,           0.0041543
                 181,            0.011808,           0.0050416,           0.0016214,              0.9229,             0.99997,             0.98974,              0.8909,            0.007528,           0.0029153,           0.0029176,           0.0041094,           0.0041094,           0.0041094
                 182,            0.011407,           0.0049285,           0.0014029,             0.92918,             0.98452,             0.99142,             0.90168,           0.0073675,           0.0028588,           0.0027845,           0.0040647,           0.0040647,           0.0040647
                 183,            0.012784,           0.0048763,           0.0014114,             0.92365,             0.97778,             0.99345,             0.91774,           0.0079048,            0.002934,           0.0022863,           0.0040201,           0.0040201,           0.0040201
                 184,            0.011571,           0.0045641,           0.0016549,             0.97674,             0.94039,             0.99318,             0.92285,           0.0073768,           0.0030489,             0.00273,           0.0039757,           0.0039757,           0.0039757
                 185,            0.011856,           0.0046619,           0.0024794,             0.91433,             0.99749,             0.99318,             0.91426,           0.0075756,           0.0031643,           0.0030945,           0.0039314,           0.0039314,           0.0039314
                 186,            0.012433,           0.0048424,           0.0018977,             0.91676,              0.9866,             0.99068,             0.90324,           0.0076174,           0.0032343,           0.0035371,           0.0038873,           0.0038873,           0.0038873
                 187,            0.011536,           0.0049656,            0.001561,             0.91089,             0.98792,             0.99068,              0.9018,           0.0078422,           0.0033249,           0.0036378,           0.0038434,           0.0038434,           0.0038434
                 188,            0.012315,           0.0048495,           0.0016772,             0.91917,             0.99489,             0.99318,             0.90173,           0.0077088,           0.0034269,           0.0032962,           0.0037997,           0.0037997,           0.0037997
                 189,            0.012299,           0.0047622,          0.00099609,             0.90209,             0.99575,             0.99272,             0.89182,           0.0079778,           0.0033214,            0.003475,           0.0037562,           0.0037562,           0.0037562
                 190,            0.011728,           0.0049985,           0.0022708,             0.89152,             0.98524,             0.99217,             0.89448,           0.0078749,           0.0032289,           0.0040436,           0.0037128,           0.0037128,           0.0037128
                 191,            0.010856,           0.0046511,           0.0012358,             0.88929,             0.98887,             0.99272,             0.90074,           0.0080449,            0.003375,            0.004284,           0.0036697,           0.0036697,           0.0036697
                 192,            0.011685,           0.0047352,           0.0020158,             0.89222,                   1,             0.99375,             0.91841,           0.0075144,           0.0031679,           0.0045448,           0.0036267,           0.0036267,           0.0036267
                 193,            0.012072,           0.0053558,           0.0013209,             0.86662,             0.99737,             0.99289,             0.91102,           0.0076633,           0.0030982,           0.0046884,            0.003584,            0.003584,            0.003584
                 194,            0.011338,           0.0047634,            0.001365,             0.88433,             0.98877,             0.99299,             0.90349,           0.0073126,           0.0030904,           0.0035915,           0.0035415,           0.0035415,           0.0035415
                 195,            0.011788,           0.0047463,           0.0020166,             0.89324,             0.99738,             0.99404,             0.91023,           0.0077672,            0.003036,           0.0032651,           0.0034991,           0.0034991,           0.0034991
                 196,            0.010734,           0.0050844,           0.0018604,             0.91986,             0.98019,             0.99435,             0.89777,           0.0074243,           0.0029975,           0.0029443,            0.003457,            0.003457,            0.003457
                 197,            0.010654,           0.0044326,           0.0015933,             0.89359,             0.99145,             0.99435,             0.90322,           0.0079134,            0.003096,            0.003514,           0.0034152,           0.0034152,           0.0034152
                 198,            0.012584,            0.004924,           0.0012195,             0.87229,             0.99988,             0.99435,             0.92019,           0.0073248,           0.0030763,           0.0042609,           0.0033735,           0.0033735,           0.0033735
                 199,            0.010694,           0.0046634,           0.0010247,             0.91019,             0.95318,             0.99435,             0.91922,           0.0074197,           0.0030281,           0.0044059,           0.0033321,           0.0033321,           0.0033321
                 200,            0.011338,           0.0046538,           0.0013987,             0.85909,              0.9851,             0.99326,             0.90482,            0.007331,           0.0029951,           0.0053745,           0.0032909,           0.0032909,           0.0032909
                 201,            0.010733,           0.0041386,           0.0017884,             0.90422,             0.96307,             0.98932,             0.88968,           0.0074363,           0.0029964,           0.0048167,             0.00325,             0.00325,             0.00325
                 202,            0.010178,           0.0043534,           0.0018301,             0.99773,             0.90798,              0.9888,             0.89962,           0.0077174,           0.0032346,            0.003321,           0.0032093,           0.0032093,           0.0032093
                 203,            0.011064,           0.0044869,           0.0014223,             0.96858,             0.93906,             0.99035,             0.91322,           0.0077739,           0.0031858,           0.0027189,           0.0031689,           0.0031689,           0.0031689
                 204,             0.01096,           0.0048614,           0.0012474,             0.98229,             0.93228,             0.99264,             0.90879,           0.0077355,           0.0032708,           0.0028505,           0.0031287,           0.0031287,           0.0031287
                 205,            0.010529,           0.0044203,           0.0015639,             0.91386,             0.97039,             0.98697,             0.88547,            0.007776,           0.0035575,           0.0033425,           0.0030888,           0.0030888,           0.0030888
                 206,            0.011049,           0.0046815,            0.001918,             0.89529,             0.98889,             0.98678,             0.90699,           0.0075235,            0.003467,           0.0038496,           0.0030491,           0.0030491,           0.0030491
                 207,            0.012262,           0.0051059,           0.0018474,             0.90166,             0.97976,             0.98397,              0.8855,           0.0076641,           0.0035635,           0.0042206,           0.0030097,           0.0030097,           0.0030097
                 208,           0.0098665,           0.0045849,           0.0011193,             0.94679,             0.92398,             0.97874,             0.90158,           0.0075926,           0.0037491,           0.0044163,           0.0029706,           0.0029706,           0.0029706
                 209,           0.0096927,           0.0047509,           0.0017918,             0.90414,             0.98151,             0.99006,             0.87608,            0.008063,            0.003865,           0.0047922,           0.0029318,           0.0029318,           0.0029318
                 210,            0.010124,            0.004219,          0.00082257,             0.89227,             0.98726,             0.98931,             0.89096,           0.0076396,           0.0037265,           0.0051005,           0.0028932,           0.0028932,           0.0028932
                 211,            0.010073,           0.0045098,           0.0025802,             0.93324,             0.90368,             0.98672,             0.88241,           0.0078628,            0.003525,           0.0054945,            0.002855,            0.002855,            0.002855
                 212,           0.0096033,           0.0044989,           0.0013431,             0.89681,             0.94879,             0.98883,             0.88653,           0.0075585,           0.0033962,           0.0050247,            0.002817,            0.002817,            0.002817
                 213,            0.010491,           0.0046904,           0.0018805,             0.91051,             0.95566,              0.9881,              0.9037,           0.0072156,           0.0032777,           0.0046271,           0.0027793,           0.0027793,           0.0027793
                 214,            0.010845,           0.0044573,           0.0025592,             0.98742,             0.90459,              0.9926,              0.9143,           0.0073242,           0.0031783,           0.0043017,           0.0027419,           0.0027419,           0.0027419
                 215,            0.010251,           0.0041247,           0.0014072,             0.91491,             0.97466,             0.99329,              0.9101,           0.0075362,           0.0032108,           0.0041068,           0.0027048,           0.0027048,           0.0027048
                 216,           0.0093636,           0.0042764,           0.0020605,             0.99222,             0.89717,             0.99375,             0.91609,           0.0073914,           0.0030833,           0.0041754,           0.0026681,           0.0026681,           0.0026681
                 217,           0.0097892,           0.0045195,            0.001155,             0.98195,             0.89862,             0.99375,             0.91341,           0.0073173,           0.0032826,           0.0046413,           0.0026316,           0.0026316,           0.0026316
                 218,           0.0096172,           0.0043496,          0.00098575,             0.90999,             0.97202,             0.99375,             0.89824,           0.0077288,           0.0033999,           0.0042967,           0.0025954,           0.0025954,           0.0025954
                 219,            0.010803,           0.0043618,           0.0015909,              0.9098,             0.96025,             0.99345,             0.90621,            0.007649,            0.003244,           0.0041063,           0.0025596,           0.0025596,           0.0025596
                 220,            0.010819,           0.0043962,           0.0022553,             0.91184,             0.97305,             0.99329,             0.90522,           0.0078258,           0.0032224,           0.0039023,           0.0025241,           0.0025241,           0.0025241
                 221,           0.0099326,           0.0044181,           0.0010807,             0.91472,             0.97599,              0.9936,             0.90685,           0.0075653,            0.003173,           0.0033338,           0.0024889,           0.0024889,           0.0024889
                 222,           0.0099728,           0.0043393,            0.001177,             0.92732,             0.97609,              0.9936,             0.89946,           0.0074265,           0.0031815,           0.0031419,           0.0024541,           0.0024541,           0.0024541
                 223,            0.009642,           0.0039374,           0.0011197,             0.92844,             0.97728,              0.9936,             0.90122,           0.0072512,           0.0032056,           0.0029307,           0.0024195,           0.0024195,           0.0024195
                 224,            0.010598,           0.0047597,           0.0014425,              0.9327,             0.96287,             0.99331,              0.9105,           0.0072104,           0.0032846,           0.0025939,           0.0023854,           0.0023854,           0.0023854
                 225,           0.0089243,            0.003993,          0.00065634,             0.93217,             0.96668,             0.99331,             0.91673,           0.0070131,           0.0031909,             0.00273,           0.0023515,           0.0023515,           0.0023515
                 226,             0.00994,           0.0044396,           0.0012835,              0.9156,             0.98885,             0.99331,             0.91025,           0.0069792,           0.0031508,           0.0023194,            0.002318,            0.002318,            0.002318
                 227,            0.009513,           0.0046893,            0.001462,             0.92974,             0.99998,             0.99435,             0.90264,           0.0072496,           0.0031012,           0.0022315,           0.0022849,           0.0022849,           0.0022849
                 228,           0.0097017,           0.0040982,           0.0014209,             0.91995,               0.992,             0.99404,             0.90234,           0.0071544,           0.0031527,           0.0020067,           0.0022521,           0.0022521,           0.0022521
                 229,           0.0099788,           0.0045476,           0.0019673,             0.91809,             0.99203,             0.99404,             0.91503,           0.0070266,           0.0032557,           0.0020323,           0.0022196,           0.0022196,           0.0022196
                 230,            0.010025,           0.0040325,           0.0014581,             0.94723,             0.97228,             0.99437,             0.91207,           0.0070052,           0.0032557,            0.002092,           0.0021876,           0.0021876,           0.0021876
                 231,           0.0094963,           0.0040671,           0.0018936,             0.96322,             0.96394,             0.99437,             0.91493,           0.0068101,           0.0031828,           0.0018668,           0.0021558,           0.0021558,           0.0021558
                 232,           0.0099972,           0.0042567,            0.002036,             0.96408,             0.95913,             0.99404,             0.91893,           0.0069697,           0.0032113,             0.00182,           0.0021245,           0.0021245,           0.0021245
                 233,            0.010187,            0.004269,           0.0010114,             0.94617,             0.96746,             0.99404,             0.91488,           0.0069994,           0.0031663,           0.0019882,           0.0020935,           0.0020935,           0.0020935
                 234,           0.0095954,           0.0041256,          0.00064451,             0.91301,             0.99949,             0.99329,             0.93229,           0.0073254,           0.0032863,           0.0021982,           0.0020629,           0.0020629,           0.0020629
                 235,            0.010948,           0.0044157,           0.0020239,             0.91563,             0.99709,             0.99329,             0.91469,           0.0072647,           0.0034105,           0.0022048,           0.0020327,           0.0020327,           0.0020327
                 236,           0.0088027,           0.0042492,          0.00070311,             0.91631,             0.99603,              0.9926,             0.91697,           0.0071524,           0.0033892,           0.0023804,           0.0020028,           0.0020028,           0.0020028
                 237,             0.01012,           0.0045257,           0.0020887,             0.91503,             0.99592,             0.99214,             0.92435,           0.0071278,           0.0034028,           0.0025506,           0.0019734,           0.0019734,           0.0019734
                 238,           0.0086015,           0.0041994,          0.00069179,             0.90988,             0.99925,             0.99138,             0.92171,           0.0069459,           0.0033072,           0.0028896,           0.0019443,           0.0019443,           0.0019443
                 239,           0.0090241,           0.0039051,            0.001109,             0.92394,             0.97503,              0.9907,             0.90133,           0.0067513,             0.00314,           0.0034175,           0.0019156,           0.0019156,           0.0019156
                 240,           0.0092149,           0.0040166,           0.0012925,             0.92131,             0.97236,             0.99113,             0.90127,           0.0070822,           0.0031808,           0.0036282,           0.0018873,           0.0018873,           0.0018873
                 241,           0.0094866,           0.0042869,          0.00060601,             0.92891,             0.96811,             0.99253,             0.90521,             0.00722,           0.0032413,           0.0036653,           0.0018594,           0.0018594,           0.0018594
                 242,            0.008693,           0.0039663,          0.00098375,             0.92524,             0.96798,              0.9936,             0.91708,           0.0070646,           0.0031739,           0.0038356,           0.0018319,           0.0018319,           0.0018319
                 243,           0.0091004,           0.0041314,           0.0015582,             0.92909,             0.96678,             0.99328,             0.91266,           0.0069646,           0.0031418,           0.0037584,           0.0018048,           0.0018048,           0.0018048
                 244,           0.0086803,           0.0037763,          0.00055991,             0.93331,             0.96297,             0.99285,             0.91875,           0.0069547,           0.0032329,           0.0038872,           0.0017781,           0.0017781,           0.0017781
                 245,           0.0085576,           0.0040047,          0.00073702,              0.8913,                   1,             0.99145,             0.90562,           0.0070356,           0.0032679,           0.0049751,           0.0017519,           0.0017519,           0.0017519
                 246,           0.0082382,           0.0039837,          0.00082464,             0.88122,             0.98889,             0.98958,             0.89877,           0.0072449,           0.0033486,            0.005073,            0.001726,            0.001726,            0.001726
                 247,           0.0088634,           0.0039228,          0.00065715,             0.90972,             0.97655,             0.99177,             0.89924,           0.0071368,           0.0032193,           0.0052562,           0.0017005,           0.0017005,           0.0017005
                 248,           0.0083801,           0.0040094,          0.00091649,             0.89923,             0.99135,             0.99034,             0.90712,           0.0070951,            0.003191,            0.004881,           0.0016755,           0.0016755,           0.0016755
                 249,           0.0085263,           0.0043085,          0.00056354,             0.90046,             0.99148,             0.99034,             0.90138,           0.0071596,           0.0032604,           0.0047449,           0.0016509,           0.0016509,           0.0016509
                 250,           0.0095921,           0.0043547,          0.00068627,             0.91509,             0.97037,             0.98787,              0.8997,           0.0069297,           0.0032129,           0.0042699,           0.0016267,           0.0016267,           0.0016267
                 251,           0.0087741,           0.0039315,          0.00056429,              0.9162,             0.97033,             0.98787,             0.91708,           0.0069797,           0.0032667,           0.0043118,           0.0016029,           0.0016029,           0.0016029
                 252,            0.008632,           0.0040426,           0.0008272,             0.92122,             0.97037,             0.98787,              0.9157,           0.0070976,           0.0032482,           0.0040093,           0.0015795,           0.0015795,           0.0015795
                 253,           0.0088158,           0.0042288,          0.00060511,              0.9228,             0.97037,             0.98753,             0.91576,           0.0071811,           0.0032902,           0.0036175,           0.0015566,           0.0015566,           0.0015566
                 254,            0.007985,           0.0039626,          0.00046953,             0.92175,             0.97037,             0.98765,             0.91704,           0.0070899,           0.0033194,           0.0036023,           0.0015341,           0.0015341,           0.0015341
                 255,            0.009203,            0.004177,          0.00085615,             0.92852,             0.97028,             0.98931,             0.90282,           0.0070921,           0.0033264,           0.0029611,           0.0015121,           0.0015121,           0.0015121
                 256,           0.0085989,           0.0042548,          0.00057319,             0.93003,             0.97026,             0.98965,             0.91037,           0.0071009,           0.0033272,           0.0027896,           0.0014905,           0.0014905,           0.0014905
                 257,           0.0086828,           0.0044055,           0.0007148,             0.96095,             0.95053,             0.98998,              0.9084,           0.0068342,           0.0031729,           0.0026066,           0.0014693,           0.0014693,           0.0014693
                 258,           0.0087972,           0.0039665,          0.00083859,             0.93346,             0.97037,             0.99016,             0.90955,           0.0067631,           0.0031287,           0.0029723,           0.0014486,           0.0014486,           0.0014486
                 259,           0.0092703,           0.0038602,          0.00081921,             0.97725,             0.92945,             0.99016,             0.91649,           0.0067278,           0.0031185,           0.0028168,           0.0014283,           0.0014283,           0.0014283
                 260,           0.0083807,            0.003917,          0.00082907,             0.93536,             0.96529,             0.98955,             0.92088,           0.0066792,           0.0031662,           0.0031231,           0.0014084,           0.0014084,           0.0014084
                 261,           0.0079436,           0.0038022,          0.00095602,             0.93369,             0.97036,             0.98955,              0.9195,           0.0068044,           0.0032123,           0.0034534,            0.001389,            0.001389,            0.001389
                 262,            0.007874,           0.0040196,           0.0013015,             0.92595,             0.97036,             0.99042,             0.90505,           0.0068517,           0.0031272,           0.0035322,           0.0013701,           0.0013701,           0.0013701
                 263,            0.008364,           0.0037639,           0.0011284,             0.89979,              0.9999,             0.99154,             0.91172,           0.0068887,           0.0032043,           0.0033587,           0.0013516,           0.0013516,           0.0013516
                 264,           0.0084718,           0.0036565,           0.0016199,             0.89987,             0.99745,             0.99154,             0.92091,           0.0069319,            0.003163,           0.0039515,           0.0013336,           0.0013336,           0.0013336
                 265,           0.0078766,            0.003657,          0.00050158,             0.89587,                   1,             0.99109,             0.91518,           0.0068037,           0.0031461,           0.0040904,            0.001316,            0.001316,            0.001316
                 266,           0.0085552,           0.0040556,           0.0011168,             0.89653,                   1,             0.99104,             0.90814,           0.0069473,           0.0032073,           0.0042743,           0.0012989,           0.0012989,           0.0012989
                 267,           0.0082052,           0.0040127,           0.0004948,             0.89619,                   1,             0.99182,             0.91868,           0.0067959,           0.0031729,           0.0045323,           0.0012822,           0.0012822,           0.0012822
                 268,           0.0085628,           0.0040251,           0.0010808,              0.9282,             0.96776,             0.99177,             0.90887,           0.0068915,           0.0031445,           0.0048208,            0.001266,            0.001266,            0.001266
                 269,           0.0078119,           0.0038294,          0.00070288,             0.89365,             0.99939,             0.99138,             0.91759,           0.0068713,           0.0031236,           0.0048982,           0.0012503,           0.0012503,           0.0012503
                 270,           0.0075642,           0.0041356,          0.00051147,             0.89218,                   1,             0.99104,             0.91359,           0.0067979,           0.0031515,           0.0050137,            0.001235,            0.001235,            0.001235
                 271,           0.0078293,           0.0038759,          0.00037885,             0.89374,                   1,             0.99104,             0.91688,           0.0068175,           0.0031725,           0.0049243,           0.0012202,           0.0012202,           0.0012202
                 272,           0.0088784,           0.0040029,          0.00075052,             0.89099,             0.99999,             0.99034,             0.92115,           0.0067325,           0.0030948,           0.0047953,           0.0012059,           0.0012059,           0.0012059
                 273,           0.0082114,           0.0039157,           0.0011599,              0.8898,             0.99997,                0.99,             0.91457,           0.0067264,           0.0030892,           0.0048196,           0.0011921,           0.0011921,           0.0011921
                 274,            0.009036,           0.0043529,           0.0023648,             0.88964,             0.99986,             0.99034,             0.91786,           0.0067205,           0.0030547,           0.0049441,           0.0011787,           0.0011787,           0.0011787
                 275,           0.0085881,            0.003705,          0.00076041,             0.89766,             0.99171,             0.99008,             0.91797,           0.0067303,           0.0032168,            0.004814,           0.0011658,           0.0011658,           0.0011658
                 276,           0.0072035,           0.0037838,          0.00070357,             0.91098,             0.97964,             0.99104,             0.91556,           0.0067052,           0.0031959,            0.004902,           0.0011533,           0.0011533,           0.0011533
                 277,           0.0085911,           0.0043486,          0.00048009,             0.90886,             0.98794,             0.99026,             0.91164,           0.0069256,           0.0032935,           0.0049937,           0.0011414,           0.0011414,           0.0011414
                 278,           0.0083999,           0.0039955,          0.00073979,             0.89926,             0.98584,             0.99076,             0.90831,           0.0069798,           0.0032528,           0.0051159,           0.0011299,           0.0011299,           0.0011299
                 279,           0.0087131,           0.0039026,          0.00037875,             0.90914,             0.98097,             0.99104,             0.90983,           0.0067702,           0.0031843,           0.0052909,           0.0011189,           0.0011189,           0.0011189
                 280,           0.0081123,           0.0038115,          0.00068793,             0.90969,             0.98005,             0.99071,             0.92288,           0.0065498,           0.0031427,           0.0052998,           0.0011084,           0.0011084,           0.0011084
                 281,            0.008172,           0.0037109,          0.00073621,             0.93233,             0.95186,             0.98965,             0.92578,           0.0066393,           0.0031749,           0.0051596,           0.0010983,           0.0010983,           0.0010983
                 282,           0.0081832,           0.0036098,          0.00080267,             0.91033,             0.98108,             0.98905,             0.92437,           0.0066732,           0.0031425,           0.0047929,           0.0010888,           0.0010888,           0.0010888
                 283,           0.0079592,           0.0039323,          0.00086196,             0.91453,              0.9756,             0.98826,             0.92032,           0.0066431,            0.003125,           0.0042188,           0.0010797,           0.0010797,           0.0010797
                 284,           0.0084379,           0.0039376,           0.0012776,             0.91239,             0.99166,             0.99026,              0.9242,           0.0065443,           0.0030436,            0.003737,           0.0010711,           0.0010711,           0.0010711
                 285,           0.0090165,             0.00409,           0.0011443,             0.91392,             0.99224,             0.99026,             0.92439,            0.006449,           0.0030035,            0.003419,            0.001063,            0.001063,            0.001063
                 286,           0.0075401,           0.0034533,          0.00053523,             0.91553,             0.99152,             0.99026,             0.92159,           0.0064733,           0.0030119,           0.0033236,           0.0010554,           0.0010554,           0.0010554
                 287,           0.0090029,            0.003829,           0.0010801,             0.94187,             0.96928,             0.99026,             0.92523,           0.0063679,           0.0030321,           0.0031894,           0.0010483,           0.0010483,           0.0010483
                 288,           0.0076697,           0.0037511,          0.00042225,             0.94543,             0.97297,             0.99026,             0.92371,           0.0064821,           0.0030791,           0.0030546,           0.0010416,           0.0010416,           0.0010416
                 289,           0.0084108,           0.0036109,          0.00068281,             0.94848,             0.97124,             0.99071,             0.91758,           0.0067432,           0.0031375,           0.0030778,           0.0010355,           0.0010355,           0.0010355
                 290,           0.0076311,           0.0040862,          0.00046937,             0.94702,             0.95885,             0.99026,             0.92178,           0.0067565,           0.0032127,           0.0033865,           0.0010298,           0.0010298,           0.0010298
                 291,            0.009038,            0.004031,           0.0011733,             0.94664,             0.95642,             0.99071,             0.92171,           0.0068916,           0.0032778,           0.0033909,           0.0010247,           0.0010247,           0.0010247
                 292,           0.0079433,           0.0040297,          0.00071357,             0.93416,             0.97821,              0.9907,             0.91483,           0.0068121,           0.0032146,           0.0034228,             0.00102,             0.00102,             0.00102
                 293,           0.0068011,           0.0039641,          0.00040552,             0.93045,             0.97838,              0.9907,             0.91833,           0.0068483,           0.0032098,           0.0035675,           0.0010158,           0.0010158,           0.0010158
                 294,           0.0081487,           0.0038087,          0.00095159,             0.93345,             0.97537,              0.9907,             0.92694,           0.0066727,           0.0031209,           0.0035735,           0.0010121,           0.0010121,           0.0010121
                 295,           0.0084993,           0.0041275,           0.0013302,             0.92926,             0.97742,             0.99113,             0.91148,           0.0068104,           0.0032114,           0.0035629,           0.0010089,           0.0010089,           0.0010089
                 296,           0.0087768,           0.0040117,           0.0011061,             0.94603,             0.95395,             0.99071,             0.91362,           0.0068327,           0.0032822,           0.0036877,           0.0010062,           0.0010062,           0.0010062
                 297,           0.0071488,           0.0034738,          0.00032746,             0.94609,             0.95294,             0.99071,             0.91575,           0.0066534,           0.0032473,           0.0039032,           0.0010039,           0.0010039,           0.0010039
                 298,            0.008272,           0.0038181,          0.00058268,             0.94723,             0.94936,             0.99182,             0.91559,           0.0066487,           0.0031511,           0.0039431,           0.0010022,           0.0010022,           0.0010022
                 299,            0.007365,           0.0034949,           0.0017804,             0.95061,             0.95324,             0.99182,             0.92058,           0.0065887,           0.0031069,           0.0036737,            0.001001,            0.001001,            0.001001
